50,1906-1,,2019-09-23 01:48:01.749948+00,,9,arr,,,,0.2,,,2019-09-23 01:48:01.749948+00,,
157,2102-2x,54,2021-03-13 09:10:37.225262+00,2021-09-27 21:53:11+00,25,arr,,,,0.5,,,2021-03-13 09:10:37.225262+00,2021-06-20 02:50:49+00,
220,2111-11,,2021-11-12 01:03:59.80555+00,,1,awlr,,,,,10000,,,,
212,2110-5,70,2021-10-06 04:12:03.552793+00,,12,arr,,,,0.2,,,,,
211,2110-4,68,2021-10-06 04:11:47.15807+00,,12,arr,,,,0.2,,,,,
221,2111-5,72,2021-12-27 20:45:29.496704+00,,19,arr,,,,0.2,,,,,
222,2111-6,73,2021-12-27 20:45:49.513903+00,,19,arr,,,,0.2,,,,,
227,2111-10,71,2021-12-27 20:47:06.332657+00,,19,awlr,,,,,600,,,,
225,2111-8,74,2021-12-27 20:46:36.029764+00,2021-12-27 20:47:49+00,19,awlr,,,,,,,,,
226,2111-9,75,2021-12-27 20:46:50.025427+00,2021-12-27 20:47:29+00,19,awlr,,,,,600,,,,
223,2111-7,76,2021-12-27 20:46:08.55577+00,,19,arr,,,,0.2,,,,,
213,2110-6,77,2021-10-06 04:12:20.949475+00,,12,arr,,,,0.2,,,,,
206,2108-8,82,2021-09-07 07:41:22.396606+00,,15,arr,,,,0.2,,,2021-09-07 07:41:22.396606+00,,
215,2110-8,84,2021-10-06 04:13:01.301343+00,,12,arr,,,,0.2,,,,,
156,2103-26,37,2021-03-13 09:00:45.471295+00,2021-03-15 04:13:58+00,21,awlr,,,,,390.2,,2021-03-13 09:00:45.471295+00,2021-03-15 04:13:58+00,
228,2111-2,,2022-01-20 04:13:55.282537+00,,1,awlr,,,,,,,,,
229,2111-3,,2022-01-20 04:14:07.337782+00,,1,awlr,,,,,,,,,
230,2111-4,,2022-01-20 04:14:19.944052+00,,1,awlr,,,,,,,,,
214,2110-7,85,2021-10-06 04:12:41.682581+00,,12,arr,,,,0.2,,,,,
